"06_3928A_1x.cov","06_3928A_cov.sum","06_3928A_cov.sd","P17777_1x.cov","P17777_cov.sum","P17777_cov.sd"
"PITG_20964",1050,35027,11.9943440375835,1004,28313,14.4988641016728
"PITG_20965",1193,26868,12.6762192100234,1229,22486,14.2618536011122
"PITG_20966",1577,33603,13.7439009195102,1507,37869,14.9238490095837
"PITG_20970",981,48914,19.8200358782193,981,36770,11.7899532558036
"PITG_20972",354,11573,5.70260063258934,354,18321,7.31129334134107
"PITG_20977",1610,111925,28.3690271870347,1610,119712,23.6922570779358
"PITG_20979",527,15511,12.4648066269286,527,24535,19.7720901476188
"PITG_20980",1272,34326,10.7123669812933,1283,42710,12.0858770420236
"PITG_20981",1426,44974,11.2621202915255,1426,89152,17.0105022003653
"PITG_20982",2178,106525,30.6549665764493,2001,167730,56.7932097811016
"PITG_20983",4395,219400,33.5914834732951,4445,317537,36.0410484684087
"PITG_20984",2191,153183,49.008780668657,2087,172288,53.1822778659704
"PITG_20985",4105,188963,30.903086506123,4144,329206,46.5179289623837
"PITG_20986",5488,257484,38.584251678297,5542,432165,54.9144221855899
"PITG_20987",455,19597,14.4270723742539,454,15467,15.1245184304433
"PITG_20988",1025,51188,19.0558966471651,1025,77120,24.5936991546566
"PITG_20989",2290,115713,39.0940204857847,2286,230068,56.6075544889483
"PITG_20990",1519,96274,21.767241338751,1519,152863,40.5557123204599
"PITG_20991",545,26240,19.7328786956946,545,25763,9.45731598753438
"PITG_20992",514,22343,15.3796656937944,505,10463,13.2523745566914
"PITG_20993",724,26783,9.71765767228415,724,17112,10.5240115890369
"PITG_20994",3079,165770,21.2736746439547,3079,204484,23.0675348368102
"PITG_20996",18996,1544890,71.8272833360404,18842,2185515,144.471845272703
"PITG_20997",625,14213,10.1998401294481,609,20169,23.1457189807811
"PITG_20999",2109,136322,12.4154246908644,2109,146668,10.6675480365088
"PITG_21000",2349,147709,16.1886385590285,2349,147294,13.4132418192087
"PITG_21002",186,2435,5.84208080255591,190,2746,8.05308895489176
"PITG_21003",804,56488,23.6169143076124,804,117237,60.2060608850186
"PITG_21004",865,43846,26.1943268893484,862,73016,43.980286571786
"PITG_21005",1281,101351,18.3674296499468,1281,94415,13.6731622414535
"PITG_21006",1707,93453,12.8752848874854,1707,108918,17.108991415642
"PITG_21010",3870,229334,17.259423658598,3870,274573,16.6481613010342
"PITG_21011",608,29201,15.1040610460931,608,36084,13.1466245846341
"PITG_21012",931,58339,13.7995674184284,931,63134,11.9025379117542
"PITG_21013",2124,145884,13.1118488127717,2124,160779,14.9134594385037
"PITG_21014",2481,157963,13.6137874672277,2481,176074,11.466019400923
"PITG_21017",13319,865664,19.0970584924585,13319,954665,18.5584748728285
"PITG_21018",1433,77476,13.1913780118364,1433,94511,10.4259113788832
"PITG_21021",2782,176835,27.4441678405705,2782,157742,25.7820866760804
"PITG_21022",4173,197516,15.3236521627702,4173,201653,13.071626839826
"PITG_21023",1979,60247,11.6628651722721,1979,71880,9.51794659110862
"PITG_21024",1835,73397,14.7488642850069,1830,63047,10.2939225282368
"PITG_21025",3198,110479,12.5925122197083,3198,119899,8.70410414877991
"PITG_21026",2173,74035,9.11685513629499,2173,72291,6.39564630530294
"PITG_21027",723,13190,10.5074048092607,780,17990,9.98152098889962
"PITG_21028",923,30966,10.1272011368287,923,39249,13.729105567468
"PITG_21029",366,8917,8.96701251374522,366,9993,9.75892090171631
"PITG_21033",321,14044,15.6877801075885,321,17331,17.3577227015291
"PITG_21034",1251,79035,25.5112932532484,1251,80967,25.4021289540008
"PITG_21037",401,9746,8.07447874370499,401,14374,12.1713201795335
"PITG_21038",355,26241,20.3015842933248,355,25258,15.6030461429073
"PITG_21039",517,70207,24.9827721666846,517,82899,18.4927717465578
"PITG_21040",1838,79787,21.2822040083593,1855,128103,26.7394416843067
"PITG_21041",2339,38457,7.33662228064017,2342,128553,17.9089824473829
"PITG_21042",1231,30579,10.626538369318,1124,14788,9.46033555932588
"PITG_21043",1678,92943,13.6069469655582,1678,113893,11.43242487804
"PITG_21046",1012,36583,8.48833897086244,1012,36211,11.0171495728467
"PITG_21047",1099,40055,9.65354470381708,1099,41036,8.84270582283799
"PITG_21048",659,20605,14.0181707659225,659,28974,17.4256242143919
"PITG_21049",466,11527,13.6514629043777,462,11175,13.0702671839033
"PITG_21050",531,19766,17.5824857697167,529,18015,14.0253324134688
"PITG_21051",165,1138,3.7791811131955,169,1478,3.74545631861174
"PITG_21053",1052,28920,15.1074459730211,1052,26841,8.36391518280921
"PITG_21054",1243,70397,18.4955967819963,1243,78110,23.1102019421531
"PITG_21055",1284,76533,16.0099054995175,1284,98357,17.7770823491199
"PITG_21056",309,8449,4.36546271794076,309,9911,5.66983589225449
"PITG_21057",974,25189,8.68154418759476,982,34675,8.76562358519594
"PITG_21058",384,11043,11.5071185326991,377,12320,15.1842756832313
"PITG_21059",870,196521,110.153620810987,870,171100,101.948481615573
"PITG_21060",556,9235,8.24989351664818,551,12131,9.34311303478021
"PITG_21063",476,53145,31.590818441735,476,70957,21.7931284285895
"PITG_21064",829,20088,12.2579724607333,829,29495,14.8543685236972
"PITG_21065",2122,130322,14.3396375716889,2122,145486,12.2627346823858
"PITG_21066",1671,120696,25.1287910815157,1671,135304,30.4356952234509
"PITG_21067",1059,67045,16.6612646834271,1059,73039,12.0822258904129
"PITG_21068",1742,101497,10.7211805087116,1742,108652,8.596946979814
"PITG_21071",2235,120788,11.9466454671494,2235,143270,14.0313999307978
"PITG_21073",921,51547,16.1332119925928,921,70126,16.7467599195896
"PITG_21074",1617,77408,12.5067616434727,1617,104345,15.5502776729359
"PITG_21075",684,37370,16.9548805142302,684,45208,9.61894876014157
"PITG_21076",1127,55158,17.3701539393489,1127,92984,30.4825564146013
"PITG_21077",6203,385836,13.8254080144059,6203,455538,13.5663309095967
"PITG_21079",529,1862,2.60135143532273,704,8446,5.66640097644556
"PITG_21081",1826,37122,13.7900281030848,1947,50959,11.0114591063438
"PITG_21082",449,16485,6.24634000375987,449,16437,9.33969676012612
"PITG_21086",1431,54696,12.0639709026255,1431,50115,8.60676961845514
"PITG_21091",3037,123690,11.6433014822669,3037,104913,9.19957170402846
"PITG_21092",255,4804,3.20703449444684,255,3440,5.55279793635891
"PITG_21093",255,2749,3.33538766400992,255,1983,2.26602675579743
"PITG_21094",555,27338,9.45960010860502,555,18295,9.40305650431006
"PITG_21096",819,12563,11.1031128830708,719,8727,8.43953035165108
"PITG_21097",662,4242,3.7465385218046,628,4755,5.55501682193194
"PITG_21098",795,8599,7.69717379268995,478,1437,1.85475934150056
"PITG_21099",514,11288,8.50492596512674,353,4915,10.0507976642805
"PITG_21101",747,24718,7.98112641545635,747,15073,6.39928363392467
"PITG_21103",925,20767,9.06333008689148,791,17758,14.516403457674
"PITG_21106",794,54525,31.7896063754376,794,51803,16.1617801020741
"PITG_21107",438,16159,6.82838948968889,0,0,0
"PITG_21109",175,1066,4.86771204480367,142,531,2.2458437050804
"PITG_21110",1080,43916,10.9698093789918,1080,56039,13.8669516485988
"PITG_21111",452,7386,10.6398457219297,614,26462,9.73432875412271
"PITG_21114",1530,46751,13.2296134616023,1500,70928,26.4110700138756
"PITG_21115",609,11116,8.20825826998027,527,7801,10.7619188718654
"PITG_21116",1225,44963,18.1652505588136,986,34402,29.3190348804753
"PITG_21117",1778,52601,13.4639265244283,1660,69948,19.346016169711
"PITG_21118",698,21818,13.0940634262113,699,29513,18.9890116570496
"PITG_21120",357,9635,12.9211866992307,359,12114,12.5998163725123
"PITG_21121",132,4202,7.01923928227135,132,7199,14.4181847133383
"PITG_21124",629,38761,7.79327869737125,629,43023,13.39626572573
"PITG_21125",822,62318,16.1460730234492,822,61899,15.7565821751581
"PITG_21126",796,49858,17.0915532020926,796,52844,13.461654094847
"PITG_21127",624,36998,11.4781470550819,624,44234,8.41596619860222
"PITG_21128",1914,79631,10.8682554322833,1914,87989,12.7719025518377
"PITG_21129",1620,55477,10.760342048615,1627,62540,10.8299375327996
"PITG_21130",359,10881,18.1530373196158,355,8733,10.1759263343482
"PITG_21131",560,3811,6.40472499393569,635,10837,9.16663319394708
"PITG_21132",568,19016,9.66454514932488,568,30664,14.8682566903023
"PITG_21133",904,49209,15.1496230665752,905,32861,9.90316780663963
"PITG_21140",950,44350,16.7962206333342,950,59950,17.2721192979124
"PITG_21141",1744,104717,13.2062416862062,1744,118758,10.9313352517033
"PITG_21142",500,27168,12.7091364103386,500,30676,9.83226539947796
"PITG_21144",2995,88864,12.8746606808387,3011,102934,13.3933073056342
"PITG_21146",1271,79451,14.40602472964,1271,85060,11.7284094540109
"PITG_21147",951,26735,8.2773604420724,951,40990,17.2642955624423
"PITG_21148",747,44592,23.6551523512206,743,45330,25.4140987878173
"PITG_21149",1645,86151,13.701192010028,1645,127608,14.8739313566595
"PITG_21150",1554,77497,12.2418871247348,1554,106603,14.0235575588278
"PITG_21151",970,50079,14.4623307963914,973,63936,14.3363042950679
"PITG_21152",383,7456,12.2070623069376,334,6751,10.1904738784987
"PITG_21153",614,3230,3.71975228134922,412,5651,9.49037404592262
"PITG_21154",1419,44938,9.15401583545121,1420,45369,8.39348760941907
"PITG_21156",970,27333,9.14678745257621,970,33392,10.0935258135796
"PITG_21163",1738,75998,15.5160313770282,1607,33083,14.6935660134087
"PITG_21164",2444,115788,21.7390211210367,2137,49840,15.4433390874465
"PITG_21165",2595,124797,16.2097304227314,2594,77496,9.68351953945051
"PITG_21166",1556,68547,18.2623005742711,1556,157749,38.0753441966122
"PITG_21167",2641,94834,23.1365824807541,2641,171851,21.2434740462032
"PITG_21168",365,3509,4.9907535671252,369,6172,10.7898776219991
"PITG_21170",446,20640,8.82762831773792,446,27898,7.67811919580867
"PITG_21171",596,33388,15.5980907250749,596,36985,6.4421371289259
"PITG_21172",2060,106979,13.1332201350858,2060,128738,10.2943783396214
"PITG_21173",1186,65627,18.7936632818584,1186,80079,16.8507475033308
"PITG_21174",1314,32453,6.90480665463685,1309,44035,11.0248733933642
"PITG_21175",754,19570,15.3904682349719,746,21114,15.658361829228
"PITG_21176",3101,177824,15.6044024382995,3101,206824,12.7367671746234
"PITG_21177",1327,73416,10.1184170569844,1327,92535,9.83928278784437
"PITG_21178",2751,179468,14.676586159235,2751,224035,13.8942638069119
"PITG_21179",876,38343,11.8792438497688,876,52016,9.79633596320477
"PITG_21180",1029,62620,14.8084863895003,1029,72902,18.5832087526395
"PITG_21181",3348,185858,13.8752866581534,3348,235115,12.1949695217467
"PITG_21182",1743,71673,13.5593414234062,1743,89801,14.7963788673853
"PITG_21183",2061,105548,15.6584035811315,2061,142507,18.7302635566671
"PITG_21184",1355,81722,13.6433407905623,1355,96160,12.7335930156969
"PITG_21185",2016,112241,12.4905957672333,2016,143921,12.1074046378924
"PITG_21186",972,47078,15.6044299741436,972,62224,9.92369116660992
"PITG_21187",6294,386069,13.8532798020196,6294,486500,14.6344685785449
"PITG_21188",829,50682,13.5678469159078,829,55786,11.2958550608531
"PITG_21189",2218,126038,10.4556568705813,2218,149574,12.016368638427
"PITG_21190",1020,52059,8.37020680428776,1020,65587,11.5356935947553
"PITG_21192",730,48013,28.5187781587606,720,30337,21.9091553593909
"PITG_21196",334,1613,3.17851297946832,374,7530,9.27496493536963
"PITG_21199",721,19597,17.6216628177457,632,11565,15.0209036551518
"PITG_21200",513,17695,12.8301879523373,506,12550,13.5978501608196
"PITG_21202",1451,19789,10.4641198355525,1301,22023,13.1406652175972
"PITG_21203",1074,41878,21.6011604382487,1116,69597,24.4288667036502
"PITG_21207",1315,34637,10.4044549287818,1310,34082,12.3066987554604
"PITG_21208",357,15450,14.9628328127487,357,11866,5.86428006078783
"PITG_21209",1131,22836,14.0457178181346,1144,24680,13.8519665318138
"PITG_21210",1694,66164,12.28963159097,1683,66982,15.540558932637
"PITG_21211",1579,47130,12.8844218262511,1576,53944,11.6582860549271
"PITG_21212",1420,37177,12.4470707437282,1459,45373,13.8717904928887
"PITG_21213",394,11060,4.88545906861944,394,15216,8.82266532359992
"PITG_21214",2850,119766,16.853283375042,2865,127571,14.2568970264856
"PITG_21215",1213,35824,13.7717918993132,1220,41127,13.9228653502996
"PITG_21216",306,11820,9.55459367877262,306,14974,18.9193883388511
"PITG_21218",431,6430,9.77420814541829,370,6635,10.8765786404441
"PITG_21219",1781,101635,18.9585322453777,1781,107543,17.7223130271448
"PITG_21220",708,53649,13.090658338932,708,51179,9.93520700981009
"PITG_21222",2926,156530,11.447799902786,2926,200245,13.958346782695
"PITG_21223",1562,73842,12.4486060623992,1562,99841,12.5146083539288
"PITG_21224",879,36710,15.3694361539569,879,72110,25.6603634820648
"PITG_21228",645,26766,19.6210431328691,644,22015,15.0687250290363
"PITG_21238",380,31869,144.537842547762,384,27599,110.792996679867
"PITG_21243",756,62908,19.2659373285392,756,77026,17.6770969767321
"PITG_21245",1755,74981,19.6569571390583,1748,71395,18.6829044372269
"PITG_21247",1086,68010,16.586783874284,1086,77261,11.1811591664819
"PITG_21248",1020,63896,8.9477878122394,1020,82801,13.2978589764944
"PITG_21251",447,19184,13.2693667043995,447,25644,22.7846269252968
"PITG_21255",2163,81203,15.0394289568179,2146,100922,17.4719633494048
"PITG_21256",478,41154,8.69945096001929,478,38729,9.91121454286642
"PITG_21257",721,63001,14.2042575972178,721,62212,10.1488329143705
"PITG_21258",1624,102316,33.0316952753323,1625,112081,33.9760021856142
"PITG_21259",871,55138,12.2697822575006,871,41303,13.3793546724607
"PITG_21260",410,20196,16.2841963018727,410,19977,17.58902303398
"PITG_21261",228,14117,16.2615484774358,228,14332,10.9880810019501
"PITG_21264",354,9951,7.72742135284419,354,8893,6.94857207826139
"PITG_21268",776,9427,6.29777253301043,743,17739,13.4643835296632
"PITG_21269",3372,123776,14.2639043426945,3380,161301,16.4475489501415
"PITG_21271",880,33052,21.9052863031006,945,56457,33.4587798877044
"PITG_21272",1100,29724,22.8324866784253,1079,30432,29.8596518940271
"PITG_21273",1652,46214,23.2196074671551,1637,62709,25.7915076558919
"PITG_21274",526,22338,13.5888575202411,521,9058,7.5767084511806
"PITG_21275",942,33742,7.72214892718632,619,13026,13.7022435129194
"PITG_21276",478,15339,8.56537099690594,470,7852,9.21162319974752
"PITG_21277",1053,65768,14.458126552348,1053,65707,15.1151687704798
"PITG_21278",728,45474,16.4902985705047,728,48774,12.1307636086812
"PITG_21279",526,33625,16.2293155308545,526,39343,12.6981988854291
"PITG_21280",357,4077,5.88005531672399,365,4982,6.67994485741844
"PITG_21281",990,74888,14.651490447739,0,0,0
"PITG_21282",347,5037,10.4172478859666,365,4796,6.55398660383998
"PITG_21283",533,12040,6.43519120734579,533,12804,6.31946060905275
"PITG_21284",2288,55750,15.3671471482837,2369,68411,20.8015689998795
"PITG_21285",692,26190,24.2667640023863,693,35623,29.9830122588437
"PITG_21286",466,11522,8.20763363559589,466,7229,9.36504858179146
"PITG_21288",714,23893,7.63449332889249,515,7293,10.9709685932178
"PITG_21289",694,27632,10.7291454771924,694,30248,5.85324174186245
"PITG_21291",1000,40217,23.7079967230059,494,8926,11.3791291004494
"PITG_21292",1328,41620,7.30064513926385,0,0,0
"PITG_21293",923,56056,15.1687865024564,923,67566,15.4986919103578
"PITG_21295",923,33365,16.1007088545971,923,36383,10.6570770338361
"PITG_21297",1399,36766,10.9626521735049,1405,43659,11.4857245032351
"PITG_21299",2632,83286,12.3190469523004,2632,165999,23.1932233334631
"PITG_21302",502,10084,11.6506442499675,498,12455,12.9736913581133
"PITG_21303",0,0,0,624,8581,7.89421414773697
"PITG_21308",1714,95499,27.6847346276626,1719,98699,27.1418783874414
"PITG_21309",1432,67950,14.4298243591474,1432,84587,16.2876431862754
"PITG_21310",324,6215,11.920475926397,329,7525,16.1572529867821
"PITG_21311",2848,114522,15.0186718046713,2831,135783,23.2837083001379
"PITG_21312",510,18682,15.7849433393458,510,23970,18.358790446009
"PITG_21313",602,8266,11.0029554479378,933,94156,43.533848569559
"PITG_21314",1040,17817,12.2867008911776,1180,29323,9.85727021448763
"PITG_21315",1286,45173,8.99114738908645,1286,50034,6.65987476590496
"PITG_21316",1485,93396,11.2862168091702,1485,97845,14.3175072995977
"PITG_21317",840,58434,17.189698406685,840,67083,12.3640981076666
"PITG_21321",1638,99743,11.9892617250926,1638,108566,10.2545470627021
"PITG_21323",1123,30201,12.9647643778388,1122,30737,10.5551494402622
"PITG_21324",953,31636,9.79508035498156,953,33904,17.0350828841023
"PITG_21325",1453,69989,27.792891355755,1454,81529,23.7919321209133
"PITG_21327",875,38819,12.1984309732262,875,48822,13.032690358469
"PITG_21328",1028,39768,15.0728798567083,1007,30344,13.500358278087
"PITG_21329",657,19285,12.3045745572866,657,29252,17.0010708200535
"PITG_21330",2345,70069,10.107386882645,2345,93280,12.1621701789015
"PITG_21331",689,9523,7.66136182906003,684,14138,8.72956632956069
"PITG_21332",2005,136706,23.3211672270504,2000,97681,17.9128984380895
"PITG_21333",1054,20262,10.2774492634286,1014,22878,13.3338313319151
"PITG_21334",1330,52560,12.9224703845324,1330,65970,17.2759395265661
"PITG_21335",451,13300,18.5766489321521,473,22577,27.2716598971742
"PITG_21336",3387,123956,13.3282029235316,3385,141178,15.1720645891378
"PITG_21337",588,21685,5.49809117731961,442,3950,6.83750754751964
"PITG_21340",541,26004,14.1098602531488,520,10435,17.8496299700136
"PITG_21349",1043,89227,20.0835659387343,1043,87851,28.3427444862019
"PITG_21350",1546,97906,20.9420695237878,1546,95851,19.1431838588694
"PITG_21351",1050,66998,12.1679202484312,1050,72397,9.0049411688599
"PITG_21352",3539,129539,17.1184766917919,3549,117178,13.3702108287517
"PITG_21353",1481,29218,6.72552979718419,1482,45716,10.5715973315005
"PITG_21359",455,12052,10.8088807014735,455,13634,10.0188629762167
"PITG_21360",863,23363,7.9553237563247,817,18050,11.8576644146321
"PITG_21361",1255,32562,7.15894079055212,729,6949,9.19278861886564
"PITG_21362",682,14543,10.5705715426713,690,16733,12.4587941818398
"PITG_21363",420,8650,6.65106994751636,420,8587,8.48861943119786
"PITG_21364",1826,135902,22.9331669746916,1823,112796,20.0464013335237
"PITG_21367",375,1535,2.97288769891366,831,27703,22.4740722321164
"PITG_21371",379,4799,11.2332331518263,545,5603,7.9633568220305
"PITG_21372",774,28453,13.1796611925736,743,20550,19.1083766464952
"PITG_21377",1445,85556,14.7847974520008,1445,96912,11.3680704314022
"PITG_21378",1781,96895,16.1032329518502,1781,124952,19.6145346916217
"PITG_21379",589,35167,11.7054399497427,589,43689,7.06950287818335
"PITG_21380",1311,56008,14.1986823144118,1311,74566,11.7406200361052
"PITG_21384",1415,49709,18.1682823885438,1412,48098,17.1370597798032
"PITG_21386",961,90175,41.8993195392484,961,111094,45.9638350923176
"PITG_21387",619,37872,14.0196563101051,619,52420,15.6873565582032
"PITG_21388",459,46267,15.1191454375467,459,59023,17.7585084977338
"PITG_21389",717,21894,12.4550781131552,707,16744,9.69850868559403
"PITG_21393",3690,151261,21.2795026463952,3690,188237,22.965827273989
"PITG_21394",1194,70274,14.186437414723,1194,78291,10.7628007356351
"PITG_21395",1849,110898,13.072340560583,1848,129300,13.3979402043363
"PITG_21396",993,57417,10.6967666462597,993,54918,10.1527915976071
"PITG_21397",1513,96159,16.6464983163871,1513,104813,15.1606183132671
"PITG_21398",3288,222411,13.9518766339591,3288,236460,12.0774908003731
"PITG_21400",990,61334,29.9557754302054,993,46964,23.7537110836177
"PITG_21401",1815,164981,31.8063613643484,1815,126173,24.3602061935317
"PITG_21404",474,13650,10.9494702078602,475,11923,10.394521700392
"PITG_21405",1146,22779,13.2383335339343,1406,48893,15.8924310455122
"PITG_21409",1887,62682,28.6499567029745,1889,134484,38.0676417068155
"PITG_21410",459,31058,10.9813588729181,459,32192,18.0412933235605
"PITG_21413",1274,29435,8.18433746178553,1251,57704,19.5666666320261
"PITG_21415",653,29263,14.7258800781783,653,47502,14.2685833496137
"PITG_21416",3875,242916,17.2495801797814,3873,253368,16.1824747478359
"PITG_21417",414,14486,29.6771924092107,375,15753,30.6567252431761
"PITG_21418",4009,217613,37.8088595114613,3987,87011,13.6089086171168
"PITG_21419",1162,11812,5.89590109938235,1162,23726,7.48059408545257
"PITG_21421",733,50346,17.8119427114417,733,50616,16.7561637368895
"PITG_21422",366,24613,30.925025301678,366,53111,64.5916235101868
"PITG_21423",417,11775,7.25223712216777,417,41260,18.3678839841439
"PITG_21425",502,12778,9.24067704261258,453,10941,13.2123654153219
"PITG_21426",911,37689,22.9120774080944,911,48567,19.9295866072298
"PITG_21433",963,76311,42.812907451437,963,102326,46.9550400607927
"PITG_21435",485,16355,9.11218223271321,485,29218,20.9583062451279
"PITG_21437",1202,56632,12.9492108621863,1202,68431,23.8188638555563
"PITG_21438",0,0,0,0,0,0
"PITG_21439",1136,31011,14.5553126122536,1136,47778,17.9693367186531
"PITG_21440",841,17485,8.04904369190693,841,26078,6.12439907023232
"PITG_21441",535,32824,23.4020483024137,535,22732,22.1565629922402
"PITG_21442",631,20853,11.7500809651078,631,20349,10.9959542782686
"PITG_21446",2427,81828,15.1269013654463,2484,75179,21.3572804312037
"PITG_21447",1092,66962,11.3544598502179,1092,80814,10.304171733686
"PITG_21448",135,370,1.92194440033414,163,429,1.60391797262603
"PITG_21451",4346,185197,19.1215529284397,3378,78218,19.7645401866446
"PITG_21452",742,34890,14.3008353990208,650,6864,5.95067935727462
"PITG_21456",726,38158,30.4483497807306,726,35695,31.8732583477301
"PITG_21457",2414,79877,9.66118631670426,2414,91020,7.1173922483816
"PITG_21458",1959,64209,14.7902863716648,1997,59042,13.8354853525716
"PITG_21460",457,7316,16.338550763879,450,10937,21.6775787300664
"PITG_21462",1342,101266,25.045599664741,1342,95378,20.76614458926
"PITG_21463",1410,94420,11.0847508393872,1410,105280,14.7862780779715
"PITG_21465",1121,63654,13.9478724923399,1121,74124,12.2608192599722
"PITG_21466",482,7260,8.0528389432817,485,8313,4.9481747990241
"PITG_21467",688,17614,9.13069251021648,688,21066,7.4390514045406
"PITG_21468",1152,42038,11.6714326401492,1152,41002,14.9664045016793
"PITG_21469",441,20374,7.25077423911297,441,30874,14.297803686932
"PITG_21473",1726,96267,11.250592989337,1726,57514,6.86350966771171
"PITG_21476",686,18791,5.50401545426124,686,23714,7.86754210715499
"PITG_21477",585,24148,12.2583723827643,571,5720,5.45291467595897
"PITG_21478",789,37741,9.78222578058097,789,29371,11.4245396023508
"PITG_21479",1920,103275,27.7017688807165,1861,108334,28.2115592997318
"PITG_21480",605,21418,9.62658762575831,605,21751,8.56351512253582
"PITG_21481",1343,35010,14.2633240118113,1340,36952,12.4233259609118
"PITG_21482",964,32436,21.2180273870604,1096,58824,23.6305226315462
"PITG_21484",427,3140,6.33788554717315,586,14657,7.86802643422494
"PITG_21485",373,26982,15.6319768937168,277,4548,10.7688446825792
"PITG_21486",940,72565,18.0539538805054,940,24375,11.7543414279963
"PITG_21488",1095,15746,14.3968494936066,977,11565,10.8563624454811
"PITG_21492",1506,22217,17.1792324487146,1704,69492,62.933379680911
"PITG_21495",626,7518,9.19404305775916,736,12610,8.70529832626005
"PITG_21498",192,310,0.889638851687673,0,0,0
"PITG_21499",692,7240,7.65046597566811,66,181,1.36363115019915
"PITG_21501",1394,37397,9.38019384750546,1136,19020,12.1633863266102
"PITG_21502",417,10534,8.24715982482253,329,2824,5.13691329097652
"PITG_21503",424,21619,14.8110990454978,424,16731,6.66973659745983
"PITG_21504",1162,79384,18.2724018258191,1162,90664,17.5198011588405
"PITG_21505",651,27068,10.3159828110974,651,24257,13.6665569778556
"PITG_21507",3531,253346,14.8941276382482,3531,256125,14.5411611357841
"PITG_21508",466,38327,17.2190579695417,466,31963,15.5555691090351
"PITG_21509",1726,53419,13.2095401343144,1564,43316,15.8409858199025
"PITG_21510",806,19397,10.8700691620613,789,17970,15.4529830718567
"PITG_21511",2242,77704,10.2321937090444,2246,83600,12.5076649941861
"PITG_21512",920,24226,11.7034733524075,927,36200,20.8851797011487
"PITG_21513",108,421,1.41381577416139,105,277,3.44319224885602
"PITG_21514",845,17856,7.48398122935674,803,18569,10.8690219231978
"PITG_21515",464,13143,11.1964882457136,468,15524,13.4958415981297
"PITG_21516",1247,16642,7.85173567530268,1006,11231,9.88548971019798
"PITG_21517",2247,62492,14.8340707059864,2278,79190,20.1620315963825
"PITG_21518",752,27512,8.293272359775,752,35275,13.8779475646016
"PITG_21519",854,18452,8.49218545484766,552,6001,6.90413620256056
"PITG_21520",372,9474,4.24728005661445,372,11318,3.9881537768106
"PITG_21521",1379,58254,20.1556377455928,1379,57934,19.3243984684408
"PITG_21522",1510,104901,12.5877231437435,1510,108061,14.2595786854582
"PITG_21523",1965,105732,21.464071309453,1965,122439,22.9300745303563
"PITG_21524",1898,125913,19.2289675712619,1898,143760,15.6513901689701
"PITG_21525",3571,194810,16.4749243930418,3571,239340,24.8201772015453
"PITG_21528",2073,53279,6.91279680194908,2068,88371,22.1180523549096
"PITG_21530",1907,50009,21.8389508635322,1902,76610,26.5663076897921
"PITG_21531",1391,25706,16.9173817997949,1456,40092,24.8159937131292
"PITG_21532",1634,65235,20.6519109435554,1606,85026,24.0965373691919
"PITG_21533",665,23019,20.3179927428813,666,31721,28.3912883730387
"PITG_21534",1075,44244,26.131630539185,1068,55706,33.8201227888838
"PITG_21535",3834,211318,27.7900323735025,3839,306851,35.080248326124
"PITG_21536",1145,17424,15.0919274019539,1160,30322,18.0235812660379
"PITG_21537",1217,29906,10.0033574970578,1193,28035,10.699714442319
"PITG_21538",1687,38412,9.71292899532406,1691,45399,9.20371308522616
"PITG_21540",2344,164909,19.6148119714585,2344,179309,17.636873779919
"PITG_21544",1074,49885,25.5451475692299,1082,62543,33.3871930522275
"PITG_21545",312,1360,2.11977146134933,325,2809,5.93662270496625
"PITG_21551",1113,29770,11.0294755392192,1113,46717,13.4070958738377
"PITG_21552",1431,41743,16.1382835729661,1478,64073,19.8438515340999
"PITG_21553",1280,23858,10.3238073311863,1306,56198,6.07594180991771
"PITG_21554",531,4371,5.24116851442926,1205,47525,7.9463989194089
"PITG_21556",1813,87041,11.5519949586736,1805,63547,14.8017310658847
"PITG_21557",669,14529,11.4085537153487,664,18855,13.5980793845836
"PITG_21559",1143,33777,17.5206347173268,1143,69798,14.8794948981461
"PITG_21560",1470,48040,7.19682101606972,1470,88450,11.6217175107083
"PITG_21561",612,34719,13.0991756906283,612,32254,9.87001242974537
"PITG_21562",652,34535,19.0355650824959,653,20698,15.5255612554541
"PITG_21567",499,14721,13.9307487970382,499,23547,14.3672634208172
"PITG_21568",779,19576,10.9048175131635,779,36138,18.1918286500272
"PITG_21569",679,18538,6.60775305673339,679,26245,10.6922609711953
"PITG_21571",984,36960,21.8494619720838,985,43450,26.2774825522181
"PITG_21572",411,23308,10.3384842277402,411,24463,9.92441854403495
"PITG_21573",441,22949,23.7549202879971,441,28446,25.2143648135325
"PITG_21574",818,30605,14.9193692635874,788,28078,12.8645511321476
"PITG_21577",243,13971,30.5810628987874,242,8691,14.1400360078839
"PITG_21578",1993,79918,15.5495439755449,1993,122444,15.2567772026096
"PITG_21579",768,24940,9.20471785150264,768,39282,16.3723412155209
"PITG_21580",2124,67137,10.7791576140664,2124,154655,12.75060232688
"PITG_21581",824,23407,7.59410820831036,824,30862,10.4840472213506
"PITG_21582",997,63260,30.757483215179,998,105386,45.4944535967682
"PITG_21583",1100,50303,19.7162494241622,1100,49595,18.2117460385103
"PITG_21584",2912,133670,25.9438834394475,2912,202408,32.3983164855072
"PITG_21585",297,1900,3.91750749038549,324,1850,2.15807688696833
"PITG_21586",287,11398,27.4672715998998,309,18030,36.2360552372183
"PITG_21590",2627,82641,9.33950053712867,2430,92994,19.9379093190515
